info,mask
1510,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000011100000000000000111000000000000011100000000000001110000000000000001000000000000000000000000000000000000000000000000000000000000000000000
8096,0000000000000000000000000000000000000000000000000000000000100000000000000110000000000000011100000000000001110000000000000111100000000000001110000000000000111100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000
10298,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000001111000000000011111100000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4540,0000000000000000000000000000000000000000000000000000001111000000000001111100000000001111110000000000111111000000000011111100000000001111110000000000111110000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4453,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000001110000000000000111100000000000011110000000000000111000000000000001110000000000000011000000000000000110000000000000000000000000000000000000000000000000000
10260,0000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000011111111000000001111111111100000011111111111000000111111000000000000111000000000000110100000000000010110000000000001011000000000000000000000000000000000000000
9858,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000110000000000000011100000000000001111000000000000111110000000000011111100000000000100010000000000000000000000000000000000000000000000000000000000000000000
8286,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000111100000000000111110000000000111111000011111111111100001111111111100000001111111110000000000111110000000000000111000000000000011100000000000000000000
477,0000000000000000000000000001100000000000011110000000000011111000000000001111100000000001111110000000001111110000000001111111000000000111111000000000111111000000000011000111000000001000011100000001100000000000001100000000000000000000000000000000000000000000
8405,0000000000000000000000000000000000000000000000000000000000000000000011100000000000001111000000000000111111110000000001111111000000001111111000000000111111000000000011110000000000000011000000000000000100000000000000000000000000000000000000000000000000000000
6377,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000011111100000000011111100000000011111110000011111111111000011111111111000000000011111100000000000111110000000000011000000000000000000000000000000000000000
11741,0000000000000000000000000000000000000000000000000000000000000000001111000000000000111111000000000001111111000000000111111111111000011111111000000000111111000000000011110000000000001111000000000000111000000000000000000000000000000000000000000000000000000000
6597,0000000000000000000000000000000000111100000000000111111000000000001111110000000000111111100000000011111111000000001111111110000000111111111000000001111111110000000011111111000000000111111110000000001111111100000000000000011100000000000000110000000000000000
11430,0000000000000000000000000000000000000000000000000000000000000000000000000000000000011000100000000001111110000000000011110000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
196,0000000000000000000000001100000000000001110000000000000011100000000000001110000000000000111100000000000011110000000000000111100000000000001110000000000000111000000000000011100000000000001110000000000000011000000000000001100000000000000100000000000000000000
4128,0000000000000000000000000000000000000000110000000000000011000000000000001100000000000000110000000000000111100000000000011110000000000111110000000001111111000000000100011100000000000001100000000000000110000000000000011000000000000011000000000000000000000000
9120,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000111111000000000011111000000000001111100000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6093,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000111100000000000111111000000000001111110000000000011111100000000001110000000000000100000000000000000000000000000000000000000000000000000000000000000000000
6338,0000000000000000000000000000000000000000000111000000000000111100000000000111100000000000110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5026,0000000000000000000000000000000000000000000000000000000000000000000000000011100011001111111111001111111111111100011111111111111001111111111111000011111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6565,0000000000000000000000000000000000000000100000000000000111000000000000111100000000000011100000000000011110000000000001111000000000000111100000000000011110000000000001111000000000000010100000000000011000000000000001100000000000000000000000000000000000000000
5948,0000000000000000000000110000000000000111100000000000011110000000000001111100000000000111110000000000011111000000000000111110000000000011111000000000000111100000000000011110000000000000011000000000000000000000000000000000000000000000000000000000000000000000
2697,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111000000111111111110000000111111110000000001111110000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3341,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000011111100000000011111110000000001111111000000000011111000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4503,0000000000000000000000000000000000000000000000000000000000010000000000000111000000000000011000000000000011100000000000011110000000000001111000000000001111100000000000111000000000000111100000000000111100000000001110000000000000110000000000000000000000000000
10643,0000000000000000000000000000000000000000000000000000000011000000000000001100000000000001100000000000000110000000000000111000000000000111100000000000011110000000000011100000000000011101000000000001000110000000000000001000000000000000000000000000000000000000
7266,0000000000000000000000000000000000000000000000000000001110000000000000111000000000000011110000000000001111100000000000011111000000000001111110000000000011111000000000001111110000000000101001000000000000100110000000000010001000000000000000000000000000000000
2509,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000001111000000000001111100000000000111110000000000011111000000000001111000000000000111000000000000011100000000000011110000000000000011000000000000000000000000
11500,0000000000000000000000000000000000000000000000000000000000000000000000000000010000000001111111000000000111111100000000001111110000000000111111000000000001111000000000000111000000000000010100000000000000010000000000000000000000000000000000000000000000000000
478,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000001110000000000000111100000000000011111100000000000111111100000000011111111110000001010000001000000000000000000000000000000000
5117,0000000000000000000000000000000000000000000000000000000000000000000000110000000000000111100000000000011111000000000001111110000000000111111100000000001111110000000000011111100000000000000010000000000000000000000000000000000000000000000000000000000000000000
6203,0000000000000000000000000000000000000011100000000000001111000000000000111111000000000011111111000000000011111110000000001111111100000000011111110000000000111000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6938,0000000000000000000000000000000000000000000000000000000000000000000000110000000000000011000000000000001110000000000000111000000000000011100000000000001111000000000000111100000000000011110000000000000111000000000000000000000000000000000000000000000000000000
1789,0000000000000000000000000000000000000000000000000000000000000000000000011100000000000011100000000000011110000000000001110000000000000111000000000000011100000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4820,0000000000000000000000000000000000000000000000000000000000000000000000011100000000000001100000000000001110000000000000111000000000000011100000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8692,0000000000000000000000000001100000000000000110000000000000111000000000000111110000000000111111000000000111111100000000111111110000000011111111000000001111111100000000111111100000000001111110000000000111111000000000011110000000000000000000000000000000000000
8557,0000000000000000000000000000000000000110000000000001111100000000000001111000000000001111111000000000111111100000000011111110000000000111111111100000011111111100000000111110111000000011110000000000011100000000000000000000000000000000000000000000000000000000
11084,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000011100000000000011110000000000011111000000000011111000000000001111100000000000011100000000000001100000000000000000000000000000000000000
4575,0000000000000000000000000000000000000000000000000000011000000000000001110000000000001111000000000000001110000000000000111100000000000011110000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1147,0000000000000000000000000110000000000000011000000000000011100000000000011110000000000001111000000000000111100000000000011110000000000011111000000000001111100000000001111110000000001111100000000001110000000000001110000000000000110000000000000000000000000000
10194,0000000000000000000000000110000000000000111000000000000011100000000000011110000000000001111000000000000111100000000000011110000000000011111000000000001111100000000000111100000000000111111000000000010010100000000000001000000000000000000000000000000000000000
4638,0000000000000000000000000000000000000000000000000000000000000000000000001110000000000000111111000000001111100000000001111100000000011111110000000000111110000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10011,0000000000000000000000000000000000000000000000000000000001111100000000001111110000000001111100000000001111110000000001111111000000001111111100000000111111000000000011111000000000011111000000000011110000000000001110000000000001110000000000000100000000000000
6113,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000001110000000000001111110000000000111111100000000011111111110000001111111111000000011111100000000000000000000000000000000000000000000000000000
10359,0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000110000000000000111000000000000111100000000000011110000000000011110000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000
1313,0000000000000000000000001100000000000011111000000000001111010000000000111000000000000011100000000000011110000000000011111100000000011111111000000001111111110000000111111111000000001111111000000000011111100000000011111110000000000011100000000000000000000000
588,0000000000000000000000000000000000000000000000000000000100000000000000111000000000000111100000000000011111000000000001111110000000000111111000000000011111110000000000111111000000000001111100000000000011110000000000001101100000000000000000000000000000000000
970,0000000000000000000001111111000000001111111110000001111111111100001111111111111001111111111111100111111111111110011111111111110001111111111110000111111111110000001111110000000000111100000000000010110000000000001010000000000001111000000000000000000000000000
3122,0000000000000000000000000000000000000000000000000000010000000000000011100000000000001110000000000000011000000000000001110000000000000111000000000000011100000000000000110000000000000011100000000000000110000000000000011000000000000000000000000000000000000000
9118,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000111110000000000111111000000000111111100000000011111110000000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
660,0000000000000000000000000000000000000000000000000001111000000000000011110000000000001111100000000000111111000000000001111110000000000011111100000000000111111000000000011110110000000001110000000000000000000000000000000000000000000000000000000000000000000000
5396,0000000000000000000000000000000000000000000000000000011100000000000001110000000000001111100000000000001111000000000000111110000000000011111000000000001111110000000000111111100000000001111110000000000111011100000000111000111000000000000000100000000000000000
8497,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000001111100000000000011110000000000000111000000000000000000000000000000000
7333,0000000000000000000000000000000000000000000000000000000000000000000001111100000000011111111000000000011111110000000011111111000000001111111100000000011111110000000001111111000000000011110111000000011000000110000001000000001100000000000000000000000000000000
10842,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011100000000000001110000000000001111000000000001111100000000001111100000000000111100000000000111000000000000010000000000000001000000000000000000000000000
5889,0000000000000000000000000000000000000000000000000000011100000000000001110000000000000111000000000000111111111000000011111111110000001111111111000001111111111100000111111111111000011111111111110011111111111110000000000000000000000000000000000000000000000000
6101,0000000000000000000000000000000000000000000000000000000000000000000000000111000000000000111100000000000111110000000000111111000000000111111100000001111111110000011111111111000001111100000000000000000000000000000000000000000000000000000000000000000000000000
11712,0000000000000000000000000000000000000000000000000000000000100000000000000011000000000000000110000000000000011100000000000000111000000011111111100000011111111110000000111111111000000011111111100000000111111100000000001111110000000000001111000000000011110000
6242,0000000000000000000000000000000000000000000100000000000001110000000000000111000000000000111000000000000111100000000000111110000000000011111000000000001111100000000000111110000000000111100000000000011110000000000001110000000000000000000000000000000000000000
10747,0000000000000000000000000000000001100000111100000011111111110000000111111110000000001111111000000000011111100000000001111100000000000011110000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9026,0000000000000000000000000000000000000000000000000011110000000000001111110000000000111111100000000001111111100000000111111111000000011111111111000000111111100110000001111100000000000011100000000000011100000000000000100000000000000000000000000000000000000000
6510,0000000000000000000000000000000000000000000000000000000110000000000000011100000000000011110000000000001111000000000001111100000000000111100000000000011100000000000001100000000000001100000000000000100000000000000110000000000000000000000000000000000000000000
9910,0000000000000000000000000000000000000000000000000000111100000000000011111000000000001111100000000000111111000000000011111110000000000111111100000000011111111000000001111000100000000001100000000000000010000000000000000000000000000000000000000000000000000000
1411,0000000000000000000000000000000000000000000000000000001100000000000001111000000000001111000000000000111100000000000111110000000000011110000000000001111100000000000111000000000000011000000000000000100000000000000010000000000000000000000000000000000000000000
9767,0000000000000000000000000000000000000000000000000000000001000000000000001110000000000000111000000000000001110000000000000111000000000000011110000000000000111000000000000001100000000000000010000000000000000000000000000000000000000000000000000000000000000000
8559,0000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011100000000000001111000000000011111000001111111111100000111111111110000000111111110000000000111111000000000001111000000000000011000000000000000000000000000000000000000
10621,0000000110000000000000111100000000000011110000000000001111000000000000111100000000000011111100000000001111110000000000111111100000000111111110000000111111111000000011111111100000000001111100000000000000011000000000000000000000000000000000000000000000000000
10669,0000000000000000000000000000000000000000000000000000000111100000000000111110000000000111110000000000111111000000000011111000000000011110000000000011101000000000011110110000000001100000000000000000000000000000000000000000000000000000000000000000000000000000
8924,0000000000000000000000000011110000000000011111000000000001111100000000001111110000000000111111000000000111111100000000111111100000000111111110000000111111110000001111111000000001111110000000000001110000000000000111000000000000011000000000000000000000000000
1950,0000000000000000000000000000000000000000000000000000000000000000000001110000000000001111100000000000011110000000000001111100000000000111110000000000001111100000000000011110000000000001111100000000000000010000000000000001100000000000000000000000000000000000
3971,0000000000000000000000000000000000000000000011000000000000001100000000000001110000000001111110000000000011110000000000000111000000000000011110000000000001111100000000000011110000000000000110000000000000000000000000000000000000000000000000000000000000000000
1199,0000000000000000000000001110000000000000111000000000000111100000000000011110000000000001111000000000001111100000000000111110000000000011110000000000011111000000000001100100000000011100010000000001100001000000000110000000000000110000000000000000000000000000
8015,0000000000000000000000000000000000000000000000000000000001100000000000001111000000000000111100000000000111111000000000011111100000000001111100000000000111110000000000011100000000000000110000000000000011000000000000000000000000000000000000000000000000000000
9414,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000001111110000000111111111000000000011111100000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8153,0000000000000000000000000000000000000011100000000000001111000000000000011110000000000001111000000000000111110000000000011111000000000000111100000000000001111000000000001101100000000001000110000000000000001000000000000000110000000000000011000000000000000000
926,0000000000000000000000000000000000000000000000000000011100000000000011110000000000011111110000000001111111111110000111111111111000011111111110000001111111111000000111111111000000011111111100000000111111000000000000001000000000000000000000000000000000000000
6720,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000111100000000000111110000000000011110000000000011111000000000001101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8060,0000000000000000000000111000000000000011110000000000001111110000000000011111110000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
11763,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111100000011111111100000001111111110000000000111111000000000011111000000000000111100000000000001100000000000000010000000000000000000000000000000000000000000000000000000
9399,0000000000000000000000000000000000000000000000000000000000000000000011100000000000000111000000000000011110000000000001111100000000000111111100000000001111111000000000010000000000000011000000000000000000000000000000000000000000000000000000000000000000000000
2760,0000000000000000000000000000000000000000000000000000001100000000000000110000000000000011000000000000011100000000000001100000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10889,0000000000000000000000111000000000000011110000000000001111100000000000111111000000000011111100000000001111111000000000111111100000000001111110000000000111111000000000011111100000000001111100000000000000110000000000000000000000000000000000000000000000000000
10147,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000000111000000000000011110000000000000111000000000000011000000000000000000000000000000000000000000000000000000000000000000000
237,0000000000000000000000000000000000000111000000000000011100000000000011110000000000001110000000000001110000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9620,0000010000000000000001110000000000000011100000000000001110000000000000111100000000000011111000000000001111110000000000111111111000000011111111100000001111111000000000011111100000000000111100000000000000000000000000000000000000000000000000000000000000000000
11077,0000000000000000000000000010000000000000001111000000000000011100000000000001110000000000000111000000000000011100000000000011110000000000111110000000001111110000011111111111000001111111111000000000011110000000000001100000000000000100000000000000000000000000
3982,0000000000000000000000000000000000000000000000000000011110000110000000011001110000000001111110000000000111110000000000011110000000000001111000000000000111100000000000001110000000000000011100000000000000110000000000000001000000000000000000000000000000000000
6332,0000000000000000000000000000000000000000000000000000000000000000000000011000000000000011110000000000001111000000000001111100000000000111110000000000001111000000000000011100000000000001000000000000000000000000000000000000000000000000000000000000000000000000
1238,0000000000000000000000000000000000000111000000000000000110000000000000011000000000000011100000000000001110000000000000111000000000000001110000000000000111100000000000011110000000000000111100000000000010110000000000011011000000000000000000000000000000000000
3301,0000000000000000000000000000000000000000000000000000000000000000000000000110000000000000011100000000000001111000000000000111100000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10750,0000000000000000000000000000000000000000000000000000000000000000000011000000000000001111111000000000011111100000000000111110000000000011111000000000001110000000000000101000000000000010100000000000000000000000000000000000000000000000000000000000000000000000
6975,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000011110000001111111110000000111111111000000000011111000000000000011000000000000001100000000000000110000000000000000000000000000000000000000000000000000000
11076,0000000000000000000000000000000000000000000000000000000000000000000000001111100000000000111100000000000011100000000000001110000000000001111000000000001111110000000000111111000000000111111000000000111111100000001111111100000001110000000000000000000000000000
9563,0000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000111110000000000001111100000000000111111000000000001111110000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000
605,0000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011110000000000011111000000000011111100000000011111100000000111111100000001111111100000000000111110000000000010001100000000000000000000000000000000000000000000000000000
10782,0000000000000000000000000000000000001000000000000000111000000000000011110000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2332,0000000000000000000000000000000000000000000000000001100000000000000111000000000000001100100000000000011110000000000001111100000000000011100000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
11512,0000000000000000000000000000000000000000000000000000000000000100001111000001110000011110001100000001111111100000000111111100000000001111110000000000111110000000000001111100000000000011100000000000000100000000000000000000000000000000000000000000000000000000
5138,0000000000000000000000000000000000000000000000000000000000000000000000011000000000000011100000000000111100000000000111110000000000011110000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6976,0000000000000000000000000000000000000110000000000000011000000000000001100000000000001111000000000000111110000000000011111100000000001111111111000000111111110000000001111110000000000011100000000000000110000000000000010000000000000001000000000000000000000000
1408,0000000000000000000000000000000000000000000000000000000011000000000011111111100000011111111111100001111111111110000111111111110000000111111100000000000001100000000000000110000000000000010000000000000000000000000000000000000000000000000000000000000000000000
86,0000000000000000000000001000000000000000100000000000000010000000000000011000000000000001100000000000011111100000000000011000000000000001100000000000000110000000000000011000000000000001100000000000000110000000000000000000000000000000000000000000000000000000
6070,0000000000000000000000000000000000000000000000000011110000000000001111100000000000001111000000000000111110000000000011111100000000001111111110000000011111111000000000111000000000000011000000000000000000000000000000000000000000000000000000000000000000000000
1993,0000000000000000000000000000000000000000000000000000000000000000000001110000000000000111100000000000000111000000000000011110000000000001111000000000001111100000000000011110000000000000111000000000000011100000000000001100000000000000000000000000000000000000
11366,0000000000000000000000000000000000000000000000000011111000000000011111111000011001111111111111100111111111110000001111111111000000111111111100000001111111000000000111111000000000011111000000000000111000000000000011100000000000000000000000000000000000000000
2136,0000000000000000000000000000000000000000100000000000000111000000000000011100000000000001110000000000001111000000000000111100000000000011110000000000001110000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1863,0000000000000000000000000000000000000000000000000000000111100000000000011100000000000111100000000000011110000000000011111000000000001111100000000000111100000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8688,0000000000000000000000000000000000000000000000000000000000000000000011000011100000111111111100000001111111000000000111111100000000001111100000000000111110000000000001110000000000000011000000000000000000000000000000000000000000000000000000000000000000000000
9351,0000000000000000000000000000000000000111100000000001111111111000001111111111100001111111111111100011111111111110000111111110000000001111111000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4201,0000000000000000000001100000000000001110000000000000111100000000000011110000000000001111100000000000111111000000000011111100000000000111110000000000001111100000000001111110000000000111001100000000001000010000000000000001100000000000000010000000000000000000
6871,0000000000000000000000000000000000000111000000000000111110000000000111111000000000011111000000000001111110000000011111111000000001111111100000000111111110000000011111110000000001111111000000000011111000000000000011100000000000000000000000000000000000000000
4011,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011100000000111111110000000000111100000000000011110000000000000111000000000000001110000000000000001100000000000000000000000000000000000000000000000000
5264,0000000000000000000000000000000000000000000000000000000000000000000000011000000000000001110000000000000110000000000011111000000000011111100000000001111110000000001111111000000000110010000000000000000000000000000000000000000000000000000000000000000000000000
11000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110000001111111111000000011111111000000001111111000000000111111000000000001111000000000000111000000000000011100000000000001000000000000000000000000000000000000000000
5744,0000000000000000000000000000000000000000111110000000011111111000000011111111000000011111111000000001111111100000000011111110000000011111110000000011111110000000001110110000000001110011000000001110000100000000110000011000000000000001100000000000000100000000
11626,0000000000000000000000000000000000000000000000000000000011000000000000011110000000000000111000000000000011110000000000000111000000000000011110000000000000111000000000000110110000000000010001000000000000000000000000000000000000000000000000000000000000000000
148,0000000000000000000000000000000000000000000000000000000000000000000000001100000000000001110000000000000111100000000000111111000000001111110000000001111110000000000000110000000000000111000000000000011000000000000000000000000000000000000000000000000000000000
1078,0000000000000000000000000000000000000001110000000000000111000000000000001110000000000000111000000000000111100000000000011110000000000001110000000000000110000000000000011000000000000001100000000000000110000000000000011000000000000000000000000000000000000000
10728,0000000000000000000000000000000000000000000000000000000000000000000000000110000000000001111100000000011111100000000111111100000001111111110000000111111110000000000000110000000000000011100000000000000000000000000000000000000000000000000000000000000000000000
5340,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000001110000000000000111000000000000111100000000000111110000000011111111000000001111111100000000111111100000000000111100000000000000000000000000000000000000000
7208,0000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000111110000000000001111110000000000111111111100000001111111000000000011111000000000011110000000000000110000000000000010000000000000000000000000000000000000000
5564,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000110000000000000011000000000000001100000000000001100000000000000110000000000000010000000000000001000000000000000000000000000000000000000000
6178,0000000000000000000001110000000000000111000000000000011100000000000001111000000000000111100000000000011111000000000001111100000000000111111000000000001111100000000000111111000000000001111100000000001110000000000000110000000000000000000000000000000000000000
9158,0000000000000000000000000000000000000000000000000000000000110000000000001111100000000011111100000000111111110000000111111110000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7752,0000000000000000000000000000000000000000000000000000000000000000001000000000000000111000000000000001111111000000000011111100000000000111100000000000011110000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9091,0000000000000000000000000000000000000000000000000000000011000000000000011110000000000011111000000000011111100000000111111110000000011111111000000011111111000000001111000000000001111000000000001110000000000000000000000000000000000000000000000000000000000000
8533,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000011110000000000011110000000000011110000000001111111000000001111111000000000110000100000000000000000000000000000000000000000000000000000000
4868,0000000000000000000000000000000000000000001100000000000001111100000000000111110000000000111110000000000111111000000000111111100000011111111110000011111111110000001111111100000000000000110000000000000011110000000000000000000000000000000000000000000000000000
10215,0000000000000000000000000000000000001000000000000011111000000000001111110000000000011111100000000001111111100000000111111111100000001111111111100000111111100000000001111100000000000110110000000000010010000000000011011000000000000000100000000000000000000000
1709,0000000111000000000001111111000000001111110000000001111111000000000111111100000000111111110000000011111110000000001111111000000000111111000000000011111000000000001111000000000000111100000000000111100000000000011110000000000001111000000000000000000000000000
10511,0001100000000000001111000000000000111110000000000001111100000000000011111000000000001111110000000000011111110000000001111111100000000011111111000000000111111110000000001000001000000000100000000000000000000000000000000000000000000000000000000000000000000000
5039,0001100000000000001111000000000001111100000000001111110000000000110111000000000000011111100000000011111111100000001111111111100000111111111111000011111111111110000111111111111000001111111100000000011111000000000000111110000000000011111000000000111000000000
